user_id,age,sex,last_month_salary,number_dependents,default_flag
28177,52,M,8680.0,2,0
28521,52,F,7798.0,2,0
28632,52,M,8269.0,2,0
28652,52,M,4500.0,2,0
28989,52,M,12000.0,2,0
29234,52,M,3200.0,2,0
29367,52,M,3300.0,2,0
29784,52,F,6875.0,2,0
29914,52,M,7667.0,2,0
29941,52,F,7500.0,2,0
30035,52,M,,2,0
30171,52,M,3600.0,2,0
30363,52,M,2709.0,2,0
30437,52,M,12916.0,2,0
30451,52,M,15916.0,2,0
30667,52,M,2750.0,2,0
30837,52,M,10000.0,2,0
31034,52,M,10800.0,2,0
31039,52,F,3300.0,2,0
31145,52,M,20000.0,2,0
31255,52,M,11800.0,2,0
31630,52,F,9000.0,2,0
32177,52,M,6000.0,2,0
32531,52,M,12350.0,2,0
32621,52,F,14000.0,2,0
32841,52,F,5200.0,2,0
32844,52,F,2500.0,2,0
32850,52,F,8900.0,2,0
32925,52,M,10533.0,2,0
33288,52,M,10660.0,2,0
33319,52,F,,2,0
33361,52,F,0.0,2,0
33424,52,F,3800.0,2,0
34349,52,M,6362.0,2,0
34781,52,F,8000.0,2,0
35299,52,F,18916.0,2,0
35391,52,M,1000.0,2,0
35422,52,M,500.0,2,0
35475,52,M,6000.0,2,0
35989,52,M,12166.0,2,0
199,53,F,6300.0,2,0
350,53,F,7500.0,2,0
807,53,M,11000.0,2,0
994,53,M,1182.0,2,0
1135,53,M,5193.0,2,0
1288,53,M,18000.0,2,0
1349,53,M,5527.0,2,0
1505,53,M,8157.0,2,0
1602,53,M,8750.0,2,0
2115,53,M,5404.0,2,0
2241,53,F,9100.0,2,0
2266,53,F,11397.0,2,0
2349,53,M,3225.0,2,0
2854,53,M,4785.0,2,0
2995,53,M,3983.0,2,0
3145,53,M,4350.0,2,0
3573,53,F,1201.0,2,0
4290,53,F,,2,0
4314,53,M,,2,0
4672,53,M,6000.0,2,0
4710,53,F,4600.0,2,0
4770,53,F,7866.0,2,0
5691,53,M,14250.0,2,0
6056,53,F,3691.0,2,0
6405,53,M,,2,0
6416,53,F,6400.0,2,0
6548,53,M,6633.0,2,0
6842,53,M,16233.0,2,0
7091,53,M,6933.0,2,0
7156,53,F,14749.0,2,0
7409,53,M,,2,0
7563,53,M,8750.0,2,0
8109,53,M,5100.0,2,0
8543,53,M,5180.0,2,0
8548,53,M,11000.0,2,0
8590,53,F,9407.0,2,0
8990,53,F,7794.0,2,0
9160,53,M,8000.0,2,0
9583,53,M,3450.0,2,0
10214,53,M,2166.0,2,0
10471,53,M,8833.0,2,0
10519,53,F,12000.0,2,0
10620,53,M,4200.0,2,0
11449,53,M,12133.0,2,0
11533,53,F,17332.0,2,0
11741,53,F,3333.0,2,0
11837,53,M,8333.0,2,0
11896,53,F,2333.0,2,0
11916,53,F,3600.0,2,0
11965,53,M,21000.0,2,0
12375,53,M,1235.0,2,0
12488,53,M,5276.0,2,0
12593,53,F,3533.0,2,0
12994,53,M,11833.0,2,0
13055,53,M,7500.0,2,0
14039,53,F,4100.0,2,1
14091,53,M,1656.0,2,0
14175,53,M,4957.0,2,0
14373,53,F,7500.0,2,1
14855,53,M,4644.0,2,0
15806,53,F,2200.0,2,0
16195,53,M,12500.0,2,0
16390,53,F,12200.0,2,0
16545,53,M,3300.0,2,0
16897,53,M,9057.0,2,0
17140,53,M,12500.0,2,0
17143,53,M,5416.0,2,0
17249,53,M,6550.0,2,0
17318,53,F,7300.0,2,0
17382,53,M,2162.0,2,0
17452,53,M,5800.0,2,0
17689,53,M,9000.0,2,0
17815,53,M,1500.0,2,1
18235,53,M,6493.0,2,0
18330,53,F,5500.0,2,0
18490,53,F,3122.0,2,0
18714,53,M,2206.0,2,1
18887,53,M,4657.0,2,0
19173,53,F,4000.0,2,0
19201,53,F,11463.0,2,0
19317,53,M,2700.0,2,0
19362,53,M,1900.0,2,0
19453,53,F,6666.0,2,0
19549,53,M,5651.0,2,0
19553,53,F,10500.0,2,0
19601,53,F,6966.0,2,0
19625,53,M,,2,0
19733,53,F,5688.0,2,0
20017,53,M,9826.0,2,0
20113,53,F,13933.0,2,0
20265,53,M,12333.0,2,0
20352,53,M,4303.0,2,0
21218,53,F,12800.0,2,0
21659,53,F,,2,0
21796,53,F,8342.0,2,0
21891,53,M,6802.0,2,0
22117,53,M,8449.0,2,0
22136,53,F,7633.0,2,0
22760,53,M,12056.0,2,0
23158,53,F,9583.0,2,0
23417,53,M,9000.0,2,0
23730,53,F,6500.0,2,0
23765,53,M,11000.0,2,0
24025,53,M,7469.0,2,0
24410,53,F,6000.0,2,0
24838,53,F,8000.0,2,1
24861,53,F,9166.0,2,0
25229,53,M,13333.0,2,0
25997,53,M,6120.0,2,0
26013,53,F,22000.0,2,0
26255,53,M,10134.0,2,0
26457,53,M,9000.0,2,0
26754,53,M,,2,0
26910,53,F,8467.0,2,0
27082,53,M,7100.0,2,0
27139,53,F,10000.0,2,0
27252,53,M,7500.0,2,0
27652,53,M,7833.0,2,0
27863,53,M,14800.0,2,0
28106,53,F,6700.0,2,0
28537,53,M,,2,0
29690,53,F,,2,0
29709,53,M,3800.0,2,0
30653,53,F,9041.0,2,0
30669,53,M,10000.0,2,0
31188,53,M,2741.0,2,0
31364,53,F,4466.0,2,0
31392,53,M,10581.0,2,0
31523,53,M,5830.0,2,1
32188,53,M,,2,0
32468,53,M,6600.0,2,0
32615,53,M,12000.0,2,0
32635,53,M,8043.0,2,0
33124,53,F,13550.0,2,0
33396,53,F,,2,0
33417,53,M,12083.0,2,0
33501,53,F,11666.0,2,0
33612,53,M,8662.0,2,0
33736,53,F,6485.0,2,0
34258,53,F,7450.0,2,0
34340,53,M,6610.0,2,0
34448,53,M,14870.0,2,0
34493,53,F,2800.0,2,0
34586,53,F,10500.0,2,0
34985,53,M,9200.0,2,0
35254,53,M,7200.0,2,0
623,54,M,11800.0,2,0
922,54,M,12066.0,2,0
998,54,F,30000.0,2,0
1461,54,F,5500.0,2,0
1529,54,M,12400.0,2,0
1535,54,M,8050.0,2,0
1686,54,F,6416.0,2,0
2064,54,F,8000.0,2,0
2190,54,F,2100.0,2,0
2323,54,M,6399.0,2,0
2580,54,M,26230.0,2,0
3000,54,M,8000.0,2,0
3168,54,M,1861.0,2,0
3355,54,M,17819.0,2,0
3416,54,F,8200.0,2,0
3507,54,M,4760.0,2,1
3809,54,M,6583.0,2,0
4713,54,F,17100.0,2,0
4831,54,M,3800.0,2,0
5199,54,F,7500.0,2,0
5246,54,F,11827.0,2,0
5554,54,M,8824.0,2,0
5727,54,M,,2,0
5954,54,M,5000.0,2,0
6709,54,M,12500.0,2,0
6862,54,M,6765.0,2,0
8472,54,M,3200.0,2,1
8619,54,F,,2,0
8713,54,F,4800.0,2,0
9862,54,M,2347.0,2,0
10156,54,F,10500.0,2,0
10370,54,F,14333.0,2,0
10415,54,M,10400.0,2,0
10806,54,F,9142.0,2,0
10971,54,M,12226.0,2,0
11002,54,M,7000.0,2,0
11635,54,M,6000.0,2,0
12091,54,M,5300.0,2,0
12186,54,F,7800.0,2,0
12364,54,F,7250.0,2,0
12383,54,M,3000.0,2,0
12519,54,F,4166.0,2,0
13906,54,F,7500.0,2,0
14302,54,M,6375.0,2,0
14340,54,M,10256.0,2,0
14518,54,F,2666.0,2,0
14666,54,F,4000.0,2,0
14686,54,F,11400.0,2,0
15087,54,M,10000.0,2,0
15249,54,M,18513.0,2,0
15799,54,F,,2,0
16442,54,M,6902.0,2,0
16536,54,F,13775.0,2,0
16591,54,M,7000.0,2,0
16684,54,F,8333.0,2,0
16781,54,F,8135.0,2,0
16982,54,M,4166.0,2,0
17754,54,M,6034.0,2,0
17841,54,F,283.0,2,0
17919,54,F,9000.0,2,0
18033,54,F,1800.0,2,0
18118,54,F,8100.0,2,0
18352,54,M,10833.0,2,0
18484,54,F,5300.0,2,0
19038,54,F,,2,0
19434,54,M,5000.0,2,0
19547,54,M,10204.0,2,0
19831,54,M,,2,0
19874,54,M,,2,0
19980,54,M,1.0,2,0
20171,54,M,,2,0
20173,54,F,9260.0,2,0
20181,54,F,,2,0
20185,54,M,3500.0,2,0
20600,54,M,5916.0,2,0
20695,54,M,,2,0
20836,54,F,5616.0,2,0
20957,54,M,3702.0,2,1
21184,54,F,10768.0,2,0
21214,54,M,,2,0
21587,54,M,3791.0,2,0
22593,54,F,5545.0,2,0
22632,54,M,5950.0,2,0
22763,54,M,,2,0
22946,54,F,6000.0,2,1
22970,54,F,10500.0,2,0
23310,54,F,7700.0,2,0
23728,54,M,5800.0,2,0
24540,54,M,9102.0,2,0
24648,54,M,9885.0,2,0
25004,54,F,7500.0,2,0
25381,54,F,12000.0,2,0
25492,54,M,7125.0,2,0
25588,54,M,10374.0,2,0
25722,54,M,7500.0,2,0
25821,54,F,4150.0,2,0
25977,54,M,3222.0,2,0
26030,54,F,4000.0,2,0
26711,54,M,2255.0,2,0
26738,54,F,5800.0,2,0
26805,54,M,,2,0
26827,54,M,8675.0,2,0
26883,54,M,4938.0,2,0
26946,54,F,13468.0,2,0
27392,54,M,9000.0,2,0
27838,54,F,1300.0,2,0
28095,54,M,2500.0,2,0
28304,54,F,6127.0,2,0
28331,54,M,4963.0,2,0
28654,54,M,14864.0,2,0
29547,54,M,3025.0,2,0
29944,54,F,4340.0,2,0
30039,54,F,2416.0,2,0
30172,54,M,10000.0,2,0
30435,54,M,5800.0,2,0
31284,54,F,4200.0,2,0
31396,54,F,5175.0,2,0
31668,54,M,,2,0
31892,54,M,15300.0,2,0
31915,54,M,9325.0,2,0
31998,54,F,7000.0,2,0
32027,54,M,8500.0,2,0
32179,54,F,,2,0
32382,54,M,5708.0,2,0
32634,54,M,11916.0,2,0
32881,54,F,9822.0,2,0
33281,54,F,8256.0,2,0
33910,54,F,6166.0,2,0
34284,54,F,8750.0,2,0
34327,54,M,2787.0,2,0
34353,54,F,0.0,2,0
35077,54,M,4300.0,2,0
35215,54,M,8860.0,2,0
35279,54,F,4000.0,2,0
35733,54,F,6200.0,2,0
35789,54,M,5000.0,2,0
35876,54,F,6696.0,2,0
376,55,F,5000.0,2,0
711,55,M,3000.0,2,0
1095,55,M,7500.0,2,0
1594,55,M,5733.0,2,0
1759,55,F,10500.0,2,0
2221,55,F,7259.0,2,0
2885,55,M,12575.0,2,0
2887,55,M,6113.0,2,0
2955,55,M,15000.0,2,0
3503,55,M,8305.0,2,0
3572,55,M,11800.0,2,0
4154,55,M,6000.0,2,0
4189,55,M,7800.0,2,0
4619,55,F,4800.0,2,0
5132,55,M,13500.0,2,0
5336,55,F,,2,0
5388,55,M,13833.0,2,0
5604,55,F,13470.0,2,0
5605,55,M,13000.0,2,0
6479,55,F,21034.0,2,0
6657,55,M,,2,0
6659,55,F,3333.0,2,0
6824,55,F,10000.0,2,0
7031,55,M,3320.0,2,0
7958,55,F,6750.0,2,0
8228,55,M,9166.0,2,0
8511,55,M,8166.0,2,0
8609,55,M,7200.0,2,0
8709,55,M,13916.0,2,0
8988,55,M,9800.0,2,0
9037,55,M,8300.0,2,0
9119,55,F,6960.0,2,0
9595,55,M,5500.0,2,0
9629,55,M,10333.0,2,0
9665,55,M,1163.0,2,0
9823,55,M,13416.0,2,0
10544,55,F,7500.0,2,0
10736,55,F,5250.0,2,0
11418,55,F,17499.0,2,0
11458,55,F,,2,0
11729,55,M,5000.0,2,0
11974,55,M,5100.0,2,0
12454,55,M,33333.0,2,0
12613,55,F,4022.0,2,0
13062,55,M,,2,0
13308,55,M,11736.0,2,0
13551,55,M,6450.0,2,0
13754,55,M,13180.0,2,0
13888,55,M,12500.0,2,0
13912,55,M,17834.0,2,0
13925,55,M,,2,0
14104,55,F,10750.0,2,0
14693,55,F,14000.0,2,0
14826,55,F,10500.0,2,0
14899,55,F,12700.0,2,0
15123,55,M,10701.0,2,0
15220,55,M,12200.0,2,0
15698,55,F,12906.0,2,0
15851,55,M,12500.0,2,0
15895,55,M,10080.0,2,0
15899,55,F,14100.0,2,0
16142,55,M,10266.0,2,0
16378,55,F,13000.0,2,0
17198,55,F,9050.0,2,0
17612,55,M,5576.0,2,0
18243,55,M,3600.0,2,0
18276,55,F,11125.0,2,0
18354,55,M,12982.0,2,0
18779,55,F,6841.0,2,0
19103,55,M,,2,0
20153,55,F,15583.0,2,0
20489,55,M,3750.0,2,0
20540,55,M,30583.0,2,0
20969,55,M,,2,0
21240,55,M,,2,0
21371,55,M,10380.0,2,0
21505,55,M,10000.0,2,0
21753,55,F,5625.0,2,0
21959,55,F,16250.0,2,0
22394,55,M,7141.0,2,0
22522,55,M,3000.0,2,0
22566,55,F,5000.0,2,0
22619,55,F,3938.0,2,0
23148,55,M,15000.0,2,0
23171,55,M,6550.0,2,0
23647,55,M,15600.0,2,0
23764,55,F,10000.0,2,0
23896,55,F,15500.0,2,0
24020,55,M,2180.0,2,0
24302,55,M,9594.0,2,0
24906,55,F,6000.0,2,0
25021,55,F,7000.0,2,0
25461,55,F,3916.0,2,0
25547,55,M,7333.0,2,0
26058,55,F,12916.0,2,0
26136,55,F,,2,0
26185,55,M,9041.0,2,0
26468,55,M,11500.0,2,0
26572,55,M,5628.0,2,0
26732,55,M,6266.0,2,0
27210,55,F,7700.0,2,0
28183,55,M,11900.0,2,0
28629,55,M,14200.0,2,0
28872,55,M,18500.0,2,0
29906,55,F,12000.0,2,0
30027,55,M,8000.0,2,0
30092,55,M,9025.0,2,0
30357,55,M,15000.0,2,0
30479,55,F,5040.0,2,0
31043,55,M,15000.0,2,0
31238,55,F,2000.0,2,0
31488,55,M,11250.0,2,0
32227,55,M,15908.0,2,0
32950,55,F,4600.0,2,0
33062,55,M,8800.0,2,0
33290,55,F,6050.0,2,0
34155,55,M,3500.0,2,0
34247,55,M,7167.0,2,0
34601,55,F,4766.0,2,0
34720,55,M,4000.0,2,0
34755,55,M,4750.0,2,0
34812,55,M,15149.0,2,0
34906,55,F,,2,0
35028,55,M,18000.0,2,0
35030,55,F,14082.0,2,0
35108,55,M,9637.0,2,0
35540,55,M,,2,0
35678,55,F,1750.0,2,0
35711,55,M,2505.0,2,0
70,56,F,6860.0,2,0
552,56,M,5000.0,2,0
710,56,F,19000.0,2,0
919,56,F,,2,0
976,56,F,,2,0
1163,56,M,3224.0,2,0
1987,56,M,4000.0,2,0
2072,56,M,8050.0,2,0
2329,56,M,11250.0,2,0
2913,56,F,5700.0,2,0
3095,56,M,9500.0,2,0
3808,56,M,9469.0,2,0
4270,56,F,6000.0,2,0
4379,56,F,6875.0,2,0
4780,56,M,0.0,2,0
5520,56,M,7550.0,2,0
5557,56,M,3933.0,2,0
5572,56,M,,2,0
5598,56,F,9601.0,2,0
5732,56,M,12666.0,2,0
5775,56,M,3000.0,2,0
6514,56,M,28400.0,2,0
6521,56,F,9932.0,2,0
6828,56,M,5477.0,2,0
7053,56,F,3900.0,2,0
7210,56,F,4166.0,2,0
8261,56,F,1900.0,2,0
8954,56,M,3800.0,2,0
9022,56,M,9250.0,2,0
9086,56,F,4300.0,2,0
9091,56,M,6500.0,2,0
10138,56,F,6540.0,2,0
10161,56,F,7236.0,2,0
10199,56,F,12916.0,2,0
10341,56,F,1304.0,2,0
10572,56,M,11483.0,2,0
10654,56,M,1500.0,2,0
10848,56,M,5250.0,2,0
10926,56,F,5000.0,2,0
11034,56,M,5166.0,2,0
11184,56,F,5500.0,2,0
11332,56,M,6000.0,2,0
11428,56,M,8600.0,2,0
11484,56,F,0.0,2,0
11885,56,M,,2,0
12664,56,F,8760.0,2,0
12714,56,M,9988.0,2,0
12967,56,M,6017.0,2,0
13377,56,M,5000.0,2,0
14034,56,M,5000.0,2,0
14217,56,M,8833.0,2,0
14662,56,M,8484.0,2,0
14886,56,F,17400.0,2,0
14890,56,F,3600.0,2,0
15310,56,F,10167.0,2,0
15843,56,M,11183.0,2,0
15864,56,F,6250.0,2,0
16081,56,F,4250.0,2,0
16227,56,M,,2,0
16638,56,F,3699.0,2,0
17120,56,M,14588.0,2,0
17312,56,M,48166.0,2,0
17608,56,M,18241.0,2,0
17848,56,M,3750.0,2,0
18141,56,F,7000.0,2,0
18664,56,F,2505.0,2,0
19281,56,F,18383.0,2,0
19670,56,F,2500.0,2,1
19875,56,M,10500.0,2,0
20047,56,M,24000.0,2,0
20163,56,M,8300.0,2,0
20196,56,F,14000.0,2,0
20910,56,F,4850.0,2,0
20911,56,M,15666.0,2,0
21269,56,M,4440.0,2,0
21332,56,M,,2,0
22229,56,M,5680.0,2,0
22628,56,M,12333.0,2,0
22918,56,F,2500.0,2,0
23026,56,F,11757.0,2,0
23108,56,M,21900.0,2,0
24277,56,M,,2,0
24910,56,F,11700.0,2,0
25028,56,M,5833.0,2,0
26489,56,M,,2,0
26501,56,F,12249.0,2,0
26769,56,M,6086.0,2,0
26800,56,M,10262.0,2,0
26857,56,M,35833.0,2,0
26959,56,F,,2,0
27712,56,M,8500.0,2,0
27720,56,M,12500.0,2,0
28294,56,M,10000.0,2,0
29125,56,M,3000.0,2,0
30093,56,F,6700.0,2,0
30490,56,F,7921.0,2,0
31762,56,M,6000.0,2,0
32106,56,F,7200.0,2,0
32132,56,M,6800.0,2,0
32349,56,M,2700.0,2,0
32359,56,F,12200.0,2,0
33000,56,M,7500.0,2,0
33436,56,F,,2,0
33629,56,M,4000.0,2,0
33864,56,F,6483.0,2,0
34064,56,F,4300.0,2,0
34106,56,F,15416.0,2,0
34633,56,F,13000.0,2,0
34886,56,F,2706.0,2,0
34900,56,M,4525.0,2,0
35450,56,F,18000.0,2,0
35821,56,F,5200.0,2,0
1060,57,M,13000.0,2,0
1222,57,M,27082.0,2,0
2425,57,M,,2,0
2585,57,M,3500.0,2,0
3002,57,M,2250.0,2,0
3038,57,F,6275.0,2,0
3279,57,F,5808.0,2,0
3751,57,M,10400.0,2,0
3943,57,M,7000.0,2,0
4087,57,M,10500.0,2,0
4196,57,F,6300.0,2,0
4767,57,M,4500.0,2,0
4948,57,M,10000.0,2,0
5530,57,F,8955.0,2,0
5697,57,M,11667.0,2,0
6096,57,F,4166.0,2,0
6354,57,M,3378.0,2,0
6386,57,F,8446.0,2,0
6912,57,M,9200.0,2,0
6951,57,M,,2,0
7501,57,F,2700.0,2,0
7580,57,M,8240.0,2,0
7721,57,F,4500.0,2,0
7924,57,F,16500.0,2,0
8149,57,M,14333.0,2,0
8557,57,M,15583.0,2,0
8972,57,M,8250.0,2,0
9176,57,F,17666.0,2,0
9322,57,M,6674.0,2,0
9405,57,M,10066.0,2,0
9408,57,M,11500.0,2,0
9858,57,F,11500.0,2,0
10053,57,F,8916.0,2,0
10543,57,M,20168.0,2,0
10725,57,M,25500.0,2,0
10995,57,M,7417.0,2,0
11640,57,M,28470.0,2,0
11641,57,F,11666.0,2,0
12486,57,F,7250.0,2,0
12527,57,M,21000.0,2,0
12610,57,F,5865.0,2,0
12719,57,F,,2,0
12737,57,M,3900.0,2,0
12844,57,F,9225.0,2,0
13007,57,M,13593.0,2,0
13409,57,M,11251.0,2,0
13514,57,M,6862.0,2,0
14251,57,M,70000.0,2,0
14371,57,M,5000.0,2,0
14389,57,M,,2,0
15689,57,M,12600.0,2,0
15879,57,F,14607.0,2,0
16093,57,F,4500.0,2,0
17309,57,M,4950.0,2,0
17636,57,F,8333.0,2,0
18341,57,F,9900.0,2,0
18668,57,M,8300.0,2,0
18871,57,M,6310.0,2,0
18877,57,M,6389.0,2,0
19121,57,F,13200.0,2,0
20007,57,M,7916.0,2,0
20789,57,M,16000.0,2,0
20906,57,F,,2,0
21287,57,M,5899.0,2,0
21411,57,M,5800.0,2,0
21923,57,M,3320.0,2,0
21933,57,F,6300.0,2,0
21974,57,M,10300.0,2,0
22085,57,M,4375.0,2,0
22656,57,F,1500.0,2,0
22866,57,F,3000.0,2,0
23084,57,F,3000.0,2,0
24287,57,M,15989.0,2,0
24340,57,M,10895.0,2,1
24494,57,M,9749.0,2,0
25046,57,F,3766.0,2,0
25281,57,F,10416.0,2,0
25932,57,M,6000.0,2,0
25969,57,M,15000.0,2,0
26104,57,F,4500.0,2,0
26424,57,F,,2,0
27034,57,M,12833.0,2,0
27637,57,M,1666.0,2,0
27792,57,M,10000.0,2,0
27843,57,M,6000.0,2,0
27900,57,M,,2,0
28048,57,M,3759.0,2,0
28445,57,M,5000.0,2,0
28637,57,M,0.0,2,0
28807,57,M,2253.0,2,0
30075,57,M,11000.0,2,0
30252,57,M,3200.0,2,0
30423,57,M,25000.0,2,0
30493,57,F,13900.0,2,0
30631,57,M,,2,0
31335,57,M,966.0,2,0
32954,57,M,4950.0,2,0
33127,57,M,7200.0,2,0
33137,57,M,12500.0,2,0
34440,57,M,4800.0,2,0
34714,57,M,12000.0,2,0
34764,57,F,7200.0,2,0
35286,57,F,,2,0
439,58,F,6750.0,2,0
728,58,M,,2,0
831,58,M,10829.0,2,0
1073,58,F,8333.0,2,0
1370,58,F,7221.0,2,0
1731,58,M,8800.0,2,0
1964,58,F,4645.0,2,0
2245,58,M,11140.0,2,0
2488,58,M,18467.0,2,0
2692,58,M,3750.0,2,0
3304,58,F,,2,0
3412,58,M,2965.0,2,0
3918,58,F,6710.0,2,0
4504,58,F,1585.0,2,0
5526,58,F,,2,0
5767,58,M,3986.0,2,0
6499,58,F,2800.0,2,0
6901,58,F,10129.0,2,0
7148,58,M,8616.0,2,0
7287,58,M,3966.0,2,0
7468,58,M,21499.0,2,0
7830,58,F,11250.0,2,0
8237,58,M,3000.0,2,0
8677,58,M,6958.0,2,0
9887,58,M,11502.0,2,0
10220,58,M,,2,0
11129,58,M,0.0,2,0
11678,58,F,3656.0,2,0
13478,58,F,8000.0,2,0
13639,58,F,10400.0,2,0
14231,58,M,30300.0,2,0
15081,58,F,9234.0,2,0
15092,58,M,1965.0,2,0
15110,58,F,4460.0,2,0
15218,58,F,9342.0,2,0
15770,58,F,14146.0,2,0
16440,58,M,,2,0
16694,58,M,4970.0,2,0
16835,58,M,12500.0,2,0
17065,58,M,7053.0,2,0
17114,58,M,9500.0,2,0
17268,58,M,4400.0,2,0
17728,58,M,12200.0,2,0
18566,58,F,15783.0,2,0
18613,58,F,5900.0,2,0
18739,58,F,,2,0
18923,58,M,,2,0
18968,58,M,5941.0,2,0
18990,58,F,13355.0,2,0
19503,58,M,3350.0,2,0
19963,58,M,6000.0,2,0
20072,58,M,1666.0,2,0
20601,58,F,4506.0,2,0
20854,58,M,4300.0,2,0
21394,58,M,,2,0
21455,58,M,15628.0,2,0
21567,58,M,10833.0,2,0
22203,58,M,8600.0,2,0
24188,58,M,6500.0,2,0
24365,58,M,9800.0,2,0
24569,58,M,,2,0
24603,58,M,,2,0
24639,58,F,,2,0
25159,58,F,9000.0,2,0
25262,58,M,14928.0,2,0
25285,58,M,18000.0,2,0
25347,58,M,9157.0,2,0
25633,58,F,8108.0,2,0
25944,58,F,9166.0,2,0
26112,58,M,12333.0,2,0
26580,58,M,8400.0,2,0
26688,58,M,,2,0
26950,58,F,15500.0,2,0
28450,58,F,16050.0,2,0
28661,58,F,11170.0,2,0
28762,58,M,7500.0,2,0
28953,58,F,,2,0
29434,58,M,13333.0,2,0
29617,58,M,4578.0,2,0
29700,58,M,,2,0
29783,58,M,,2,0
30811,58,M,8166.0,2,0
31596,58,F,2300.0,2,0
31773,58,F,6500.0,2,0
32267,58,M,15000.0,2,0
32874,58,M,8546.0,2,0
33161,58,F,13000.0,2,0
33284,58,F,7800.0,2,0
33286,58,F,4000.0,2,0
33849,58,M,33950.0,2,0
34319,58,F,8881.0,2,0
34422,58,M,7750.0,2,0
34584,58,F,10000.0,2,0
34866,58,F,8700.0,2,0
34870,58,F,11666.0,2,0
35146,58,F,5016.0,2,0
35274,58,M,,2,0
35624,58,F,7583.0,2,0
35652,58,M,6466.0,2,0
25,59,M,7930.0,2,0
171,59,M,7000.0,2,0
588,59,M,8000.0,2,0
2105,59,M,13366.0,2,0
2137,59,M,4500.0,2,0
2275,59,M,1500.0,2,0
2828,59,M,5441.0,2,0
2881,59,F,11700.0,2,0
3101,59,F,17500.0,2,0
3160,59,M,16666.0,2,0
5813,59,F,3499.0,2,0
6380,59,M,4333.0,2,0
6517,59,M,9913.0,2,0
7839,59,F,,2,0
8275,59,M,4886.0,2,0
8592,59,M,8514.0,2,0
8883,59,M,3250.0,2,0
9649,59,M,6800.0,2,0
10103,59,M,12000.0,2,0
11166,59,F,5074.0,2,0
12286,59,F,7200.0,2,0
12428,59,M,16582.0,2,0
12570,59,F,5425.0,2,0
12575,59,M,6167.0,2,0
13157,59,M,10937.0,2,0
13609,59,M,11200.0,2,0
14802,59,M,14500.0,2,0
14865,59,M,4600.0,2,0
15305,59,M,14226.0,2,0
15642,59,M,3249.0,2,0
15654,59,M,6670.0,2,0
15984,59,F,7633.0,2,0
16137,59,M,5779.0,2,0
16534,59,M,6350.0,2,0
16958,59,F,9000.0,2,0
17310,59,F,,2,0
17502,59,M,10916.0,2,0
18095,59,M,16250.0,2,0
18948,59,M,10500.0,2,0
20315,59,M,4524.0,2,0
21438,59,F,2120.0,2,0
21485,59,M,,2,0
22683,59,M,3400.0,2,0
23142,59,M,5120.0,2,0
23757,59,M,9416.0,2,0
24478,59,F,7000.0,2,0
25429,59,M,12150.0,2,0
26130,59,F,8500.0,2,0
26508,59,M,7000.0,2,0
26532,59,M,4000.0,2,0
29198,59,F,5500.0,2,0
30587,59,M,1666.0,2,0
32168,59,M,8700.0,2,0
32297,59,M,12000.0,2,0
32488,59,M,6273.0,2,0
32877,59,M,12000.0,2,0
33098,59,F,,2,0
33943,59,M,4800.0,2,0
34046,59,F,4946.0,2,0
34834,59,M,4000.0,2,0
34941,59,F,2700.0,2,0
34945,59,M,7333.0,2,0
35085,59,M,10500.0,2,0
35995,59,M,7310.0,2,0
275,60,M,10416.0,2,0
1364,60,F,8000.0,2,0
1511,60,M,6750.0,2,0
2057,60,M,10480.0,2,0
2503,60,M,7900.0,2,0
2623,60,M,9000.0,2,0
3485,60,M,3400.0,2,0
3735,60,M,8400.0,2,0
4472,60,M,,2,0
5831,60,M,5833.0,2,0
8715,60,M,4166.0,2,0
8801,60,F,2675.0,2,0
9180,60,M,4900.0,2,0
10042,60,M,9920.0,2,0
10713,60,F,8314.0,2,0
13426,60,F,,2,0
14240,60,M,8965.0,2,0
15380,60,M,6160.0,2,0
16695,60,M,5800.0,2,0
16728,60,M,8125.0,2,0
16874,60,M,10130.0,2,0
16996,60,F,7750.0,2,0
17062,60,M,19916.0,2,0
17379,60,F,,2,0
17461,60,F,20000.0,2,0
18400,60,M,33333.0,2,0
18706,60,F,9550.0,2,0
19098,60,F,9060.0,2,0
19344,60,F,9000.0,2,0
19691,60,M,10283.0,2,0
20080,60,M,3066.0,2,0
20690,60,F,12000.0,2,0
20737,60,M,11250.0,2,0
21150,60,F,8833.0,2,0
21305,60,M,3300.0,2,0
22049,60,M,5850.0,2,0
22300,60,M,11623.0,2,0
22456,60,F,9537.0,2,0
25491,60,M,2661.0,2,0
25709,60,M,13670.0,2,0
25840,60,M,4700.0,2,0
26414,60,M,,2,0
27005,60,M,7000.0,2,0
27356,60,F,,2,0
27740,60,M,,2,0
28060,60,M,,2,0
28973,60,F,6667.0,2,0
29430,60,F,,2,0
29724,60,F,,2,0
29982,60,M,8950.0,2,0
30214,60,M,17500.0,2,0
31023,60,M,4724.0,2,0
31343,60,M,5000.0,2,0
31427,60,M,5250.0,2,0
31684,60,F,10200.0,2,0
32134,60,M,,2,0
32821,60,F,7533.0,2,0
33433,60,F,,2,0
34306,60,F,6000.0,2,0
34529,60,M,0.0,2,0
35176,60,F,12600.0,2,0
35518,60,F,5000.0,2,0
35570,60,F,11224.0,2,0
1290,61,F,7500.0,2,0
1351,61,M,13458.0,2,0
1398,61,F,8999.0,2,0
2280,61,M,15000.0,2,0
